rank,placeId,name,municipality,ui_region,ui_region_name,kto_content_type_id,kto_content_type_name,ui_category,pet_information_status,basic_score,pet_score,total_score,filled_useful_fields,total_useful_fields,fullness_pct,pet_details_summary,has_name,value_name,has_kto_content_type,value_kto_content_type,has_address,value_address,has_address_detail,value_address_detail,has_coordinates,value_coordinates,has_phone,value_phone,has_image,value_image,has_short_description,value_short_description,has_full_description,value_full_description,has_parking_info,value_parking_info,has_business_hours,value_business_hours,has_closed_days,value_closed_days,has_instagram_url,value_instagram_url,has_tags,value_tags,has_zipcode,value_zipcode,has_pet_acmpyTypeCd,value_pet_acmpyTypeCd,has_pet_acmpyNeedMtr,value_pet_acmpyNeedMtr,has_pet_acmpyPsblCpam,value_pet_acmpyPsblCpam,has_pet_etcAcmpyInfo,value_pet_etcAcmpyInfo,has_pet_relaAcdntRiskMtr,value_pet_relaAcdntRiskMtr,has_pet_relaFrnshPrdlst,value_pet_relaFrnshPrdlst,has_pet_relaPosesFclty,value_pet_relaPosesFclty,has_pet_relaPurcPrdlst,value_pet_relaPurcPrdlst,has_pet_relaRntlPrdlst,value_pet_relaRntlPrdlst,snapshot_sha256,design_version,data_note
995,kto-1981890,베니키아 호텔 제주,JEJU_CITY,west,서부 (애월),32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,베니키아 호텔 제주,1,32:숙박,1,제주특별자치도 제주시 애월읍 애월해안로 554-6,0,,1,"33.4776268602,126.3622292992",0,,1,https://tong.visitkorea.or.kr/cms/resource/83/4075383_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63047,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
996,kto-1984133,바다는안보여요,JEJU_CITY,east,동부 (구좌),39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,바다는안보여요,1,39:음식점,1,제주특별자치도 제주시 구좌읍 종달로5길 31-1,0,,1,"33.49337385481413,126.89943372691202",0,,1,https://tong.visitkorea.or.kr/cms/resource/67/3504867_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63364,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
997,kto-1984236,백기해녀의집,SEOGWIPO_CITY,east,동부 (성산),39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,백기해녀의집,1,39:음식점,1,제주특별자치도 서귀포시 성산읍 일출로 88-19,0,,1,"33.4499570881,126.922344926",0,,1,https://tong.visitkorea.or.kr/cms/resource/06/3466506_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63641,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
998,kto-1984251,삼복가든,JEJU_CITY,east,동부 (조천),39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,삼복가든,1,39:음식점,1,제주특별자치도 제주시 조천읍 비자림로 653,0,,1,"33.4367033800553,126.676522693967",0,,1,https://tong.visitkorea.or.kr/cms/resource/09/1937909_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63346,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
999,kto-1984252,새둥지,JEJU_CITY,jeju_city,제주시,39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,새둥지,1,39:음식점,1,제주특별자치도 제주시 동광로4길 11,0,,1,"33.5006436082752,126.531723578656",0,,1,https://tong.visitkorea.or.kr/cms/resource/17/1937917_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63208,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1000,kto-1984253,성미가든,JEJU_CITY,east,동부 (조천),39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,성미가든,1,39:음식점,1,제주특별자치도 제주시 조천읍 교래1길 2,0,,1,"33.4375449543765,126.676867087123",0,,1,https://tong.visitkorea.or.kr/cms/resource/18/1937918_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63346,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1001,kto-1984286,용두암해촌,JEJU_CITY,jeju_city,제주시,39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,용두암해촌,1,39:음식점,1,제주특별자치도 제주시 서해안로 614,0,,1,"33.5169329126285,126.50274812487",0,,1,https://tong.visitkorea.or.kr/cms/resource/49/1937949_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63150,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1002,kto-1984486,오름가든,JEJU_CITY,east,동부 (조천),39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,오름가든,1,39:음식점,1,제주특별자치도 제주시 조천읍 비자림로 657,0,,1,"33.436964463124,126.67666711901",0,,1,https://tong.visitkorea.or.kr/cms/resource/42/1937942_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63346,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1003,kto-2007416,루체빌리조트,SEOGWIPO_CITY,west,서부 (안덕),32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,루체빌리조트,1,32:숙박,1,제주특별자치도 서귀포시 안덕면 산록남로 786,0,,1,"33.3198734200885,126.385169081851",0,,1,https://tong.visitkorea.or.kr/cms/resource/90/2007390_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63525,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1004,kto-2019719,제주알(R)호텔,JEJU_CITY,jeju_city,제주시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,제주알(R)호텔,1,32:숙박,1,제주특별자치도 제주시 서광로14길 5,0,,1,"33.4994636267,126.5179180807",0,,1,https://tong.visitkorea.or.kr/cms/resource/38/3457838_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63185,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1005,kto-2021434,산들애풀하우스,SEOGWIPO_CITY,east,동부 (성산),32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,산들애풀하우스,1,32:숙박,1,제주특별자치도 서귀포시 성산읍 서성일로 689-8,0,,1,"33.4297904422993,126.857189417486",0,,1,https://tong.visitkorea.or.kr/cms/resource/03/2021403_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63631,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1006,kto-2023350,제주 동백마을,SEOGWIPO_CITY,seogwipo,서귀포시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,제주 동백마을,1,12:관광지,1,제주특별자치도 서귀포시 남원읍 한신로531번길 22-1,0,,1,"33.320365231,126.7451689889",0,,1,https://tong.visitkorea.or.kr/cms/resource/45/3543045_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63616,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1007,kto-2027184,금룡사(제주),JEJU_CITY,east,동부 (구좌),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,금룡사(제주),1,12:관광지,1,제주특별자치도 제주시 구좌읍 김녕로 148-11,0,,1,"33.5539724801,126.7536019143",0,,1,https://tong.visitkorea.or.kr/cms/resource/35/3408135_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63357,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1008,kto-2027203,백제사,JEJU_CITY,west,서부 (애월),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,백제사,1,12:관광지,1,제주특별자치도 제주시 애월읍 광령남6길 54,0,,1,"33.4488555391,126.4242196858",0,,1,https://tong.visitkorea.or.kr/cms/resource/31/3477831_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63062,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1009,kto-2031663,김만덕기념관,JEJU_CITY,jeju_city,제주시,14,문화시설,spot,UNKNOWN,6,0,6,6,24,25,,1,김만덕기념관,1,14:문화시설,1,제주특별자치도 제주시 산지로 7,0,,1,"33.515875146,126.5304011313",0,,1,https://tong.visitkorea.or.kr/cms/resource/30/3396630_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63278,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1010,kto-2038553,베니키아 중문호텔,SEOGWIPO_CITY,seogwipo,서귀포시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,베니키아 중문호텔,1,32:숙박,1,제주특별자치도 서귀포시 천제연로 166,0,,1,"33.2518791349,126.4223838202",0,,1,https://tong.visitkorea.or.kr/cms/resource/85/4074085_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63546,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1011,kto-2046954,롯데시티호텔 제주,JEJU_CITY,jeju_city,제주시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,롯데시티호텔 제주,1,32:숙박,1,제주특별자치도 제주시 도령로 83,0,,1,"33.4906246069,126.4865391224",0,,1,https://tong.visitkorea.or.kr/cms/resource/18/3577918_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63127,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1012,kto-2048059,아쿠아플라넷 제주,SEOGWIPO_CITY,east,동부 (성산),14,문화시설,spot,UNKNOWN,6,0,6,6,24,25,,1,아쿠아플라넷 제주,1,14:문화시설,1,제주특별자치도 서귀포시 성산읍 섭지코지로 95,0,,1,"33.4328023538,126.9278439065",0,,1,https://tong.visitkorea.or.kr/cms/resource/80/2986980_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63642,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1013,kto-2358196,동박생이,JEJU_CITY,east,동부 (구좌),32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,동박생이,1,32:숙박,1,제주특별자치도 제주시 구좌읍 월정1길 89,0,,1,"33.5584438708315,126.79277297432",0,,1,https://tong.visitkorea.or.kr/cms/resource/88/2358188_image2_1.JPG,0,,0,,0,,0,,0,,0,,0,,1,63358,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1014,kto-2359165,검은여닭도가니,SEOGWIPO_CITY,seogwipo,서귀포시,39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,검은여닭도가니,1,39:음식점,1,제주특별자치도 서귀포시 검은여로 4 (토평동),0,,1,"33.2442177466,126.5820620077",0,,1,https://tong.visitkorea.or.kr/cms/resource/96/2046596_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63599,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1015,kto-2359240,88돼지,JEJU_CITY,jeju_city,제주시,39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,88돼지,1,39:음식점,1,제주특별자치도 제주시 제원길 7,0,,1,"33.489329,126.489606",0,,1,https://tong.visitkorea.or.kr/cms/resource/79/2046579_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63129,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1016,kto-2370834,산방산?용머리해안 지질트레일,SEOGWIPO_CITY,west,서부 (안덕),28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,산방산?용머리해안 지질트레일,1,28:레포츠,1,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,0,,1,"33.2490739567,126.2985816429",0,,1,https://tong.visitkorea.or.kr/cms/resource/37/2369537_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63528,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1017,kto-2374023,샘모루펜션,SEOGWIPO_CITY,seogwipo,서귀포시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,샘모루펜션,1,32:숙박,1,제주특별자치도 서귀포시 염돈로28번길 11 (강정동),0,,1,"33.2531418843,126.4948845163",0,,1,https://tong.visitkorea.or.kr/cms/resource/29/4072329_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63558,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1018,kto-2374199,나운터횟집,SEOGWIPO_CITY,seogwipo,서귀포시,39,음식점,food,UNKNOWN,6,0,6,6,24,25,,1,나운터횟집,1,39:음식점,1,제주특별자치도 서귀포시 칠십리로 42,0,,1,"33.2409187298908,126.561393391195",0,,1,https://tong.visitkorea.or.kr/cms/resource/86/2374186_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63596,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1019,kto-2382246,제이뷰호텔,SEOGWIPO_CITY,seogwipo,서귀포시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,제이뷰호텔,1,32:숙박,1,제주특별자치도 서귀포시 중산간서로 935,0,,1,"33.2647497686725,126.416506299047",0,,1,https://tong.visitkorea.or.kr/cms/resource/00/2382200_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63534,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1020,kto-2385005,카페코지,SEOGWIPO_CITY,east,동부 (성산),39,음식점,cafe,UNKNOWN,6,0,6,6,24,25,,1,카페코지,1,39:음식점,1,제주특별자치도 서귀포시 성산읍 한도로 200,1,2층,1,"33.4682121500707,126.929276284755",0,,0,,0,,0,,0,,0,,0,,0,,0,,1,63643,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1021,kto-2390111,동광리농촌체험마을,SEOGWIPO_CITY,west,서부 (안덕),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,동광리농촌체험마을,1,12:관광지,1,제주특별자치도 서귀포시 안덕면 동광로 126,0,,1,"33.3076403586,126.3399267501",0,,1,https://tong.visitkorea.or.kr/cms/resource/15/3024315_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63523,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1022,kto-2405466,카이로스,JEJU_CITY,west,서부 (애월),32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,카이로스,1,32:숙박,1,제주특별자치도 제주시 애월읍 장유길 49-43,0,,1,"33.4491308411055,126.400311977936",0,,1,https://tong.visitkorea.or.kr/cms/resource/47/2405447_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63055,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1023,kto-2406460,제주 추사관,SEOGWIPO_CITY,west,서부 (대정),14,문화시설,spot,UNKNOWN,6,0,6,6,24,25,,1,제주 추사관,1,14:문화시설,1,제주특별자치도 서귀포시 대정읍 추사로 44,0,,1,"33.2498068953,126.2785639201",0,,1,https://tong.visitkorea.or.kr/cms/resource/71/3548271_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63517,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1024,kto-2411625,호텔리젠트마린 제주,JEJU_CITY,jeju_city,제주시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,호텔리젠트마린 제주,1,32:숙박,1,제주특별자치도 제주시 서부두2길 20,0,,1,"33.517508229284,126.526673662979",0,,1,https://tong.visitkorea.or.kr/cms/resource/75/4065675_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63276,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1025,kto-2414812,신산공원,JEJU_CITY,jeju_city,제주시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,신산공원,1,12:관광지,1,제주특별자치도 제주시 신산로 92-12,0,,1,"33.505279902,126.533791569",0,,1,https://tong.visitkorea.or.kr/cms/resource/34/3554934_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63270,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1026,kto-2433925,물영아리오름,SEOGWIPO_CITY,seogwipo,서귀포시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,물영아리오름,1,12:관광지,1,제주특별자치도 서귀포시 남원읍 태수로 552,0,,1,"33.3268525509,126.716996389",0,,1,https://tong.visitkorea.or.kr/cms/resource/64/3552664_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63615,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1027,kto-2469467,맥파이 브루어리,JEJU_CITY,jeju_city,제주시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,맥파이 브루어리,1,12:관광지,1,제주특별자치도 제주시 동회천1길 23,0,,1,"33.5031897997,126.6172288105",0,,1,https://tong.visitkorea.or.kr/cms/resource/88/3396588_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63329,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1028,kto-2479639,제주불빛정원,JEJU_CITY,west,서부 (애월),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,제주불빛정원,1,12:관광지,1,제주특별자치도 제주시 애월읍 평화로 2346,0,,1,"33.4226259562,126.4089792859",0,,1,https://tong.visitkorea.or.kr/cms/resource/79/3555479_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63066,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1029,kto-2498637,용산 제주유스호스텔,SEOGWIPO_CITY,seogwipo,서귀포시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,용산 제주유스호스텔,1,32:숙박,1,제주특별자치도 서귀포시 이어도로 297 (하원동),0,,1,"33.2434191225,126.4509341451",0,,1,https://tong.visitkorea.or.kr/cms/resource/54/4091254_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63542,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1030,kto-2498698,제주빅볼랜드,JEJU_CITY,east,동부 (구좌),28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,제주빅볼랜드,1,28:레포츠,1,제주특별자치도 제주시 구좌읍 금백조로 951,0,,1,"33.4431100975,126.7757136499",0,,1,https://tong.visitkorea.or.kr/cms/resource/79/3408279_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63355,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1031,kto-2498717,월정 투명카약,JEJU_CITY,east,동부 (구좌),28,레포츠,spot,UNKNOWN,6,0,6,6,24,25,,1,월정 투명카약,1,28:레포츠,1,제주특별자치도 제주시 구좌읍 월정리 1400-33,0,,1,"33.5638235704,126.7786574948",0,,1,https://tong.visitkorea.or.kr/cms/resource/87/2498687_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63043,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1032,kto-2499031,WE호텔,SEOGWIPO_CITY,seogwipo,서귀포시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,WE호텔,1,32:숙박,1,제주특별자치도 서귀포시 1100로 453-95,0,,1,"33.2860616164329,126.443928273446",0,,1,https://tong.visitkorea.or.kr/cms/resource/29/3585229_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63551,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1033,kto-2503694,제주맥주,JEJU_CITY,west,서부 (한림),12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,제주맥주,1,12:관광지,1,제주특별자치도 제주시 한림읍 금능농공길 62-11,1,(한림읍),1,"33.3584804108,126.2412647465",0,,0,,0,,0,,0,,0,,0,,0,,0,,1,63016,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1034,kto-2528102,꿈꾸는 노마드,SEOGWIPO_CITY,seogwipo,서귀포시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,꿈꾸는 노마드,1,32:숙박,1,제주특별자치도 서귀포시 선반로 54 (강정동),0,,1,"33.241697160018305,126.49955690409932",0,,1,https://tong.visitkorea.or.kr/cms/resource/14/4067514_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63560,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1035,kto-2552837,제주 스카브로호텔,SEOGWIPO_CITY,seogwipo,서귀포시,32,숙박,stay,UNKNOWN,6,0,6,6,24,25,,1,제주 스카브로호텔,1,32:숙박,1,제주특별자치도 서귀포시 예래해안로 15,0,,1,"33.2340998141877,126.369930755285",0,,1,https://tong.visitkorea.or.kr/cms/resource/95/2552795_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63538,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
1036,kto-2553685,수목원테마파크(아이스뮤지엄),JEJU_CITY,jeju_city,제주시,12,관광지,spot,UNKNOWN,6,0,6,6,24,25,,1,수목원테마파크(아이스뮤지엄),1,12:관광지,1,제주특별자치도 제주시 은수길 69,0,,1,"33.4706885565,126.4879352279",0,,1,https://tong.visitkorea.or.kr/cms/resource/89/3372289_image2_1.jpg,0,,0,,0,,0,,0,,0,,0,,1,63141,0,,0,,0,,0,,0,,0,,0,,0,,0,,2b91c56fc7b5196bc828c9238081678ed31b26a21a318ac516580238a40ca35b,hank-place-field-audit-v1,Stage3 Firestore snapshot; live read blocked by RESOURCE_EXHAUSTED
